reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,sentiment,review_length,helpful_votes,total_votes,helpfulness_ratio,review_time,days_since_review,freshness,baseline_score,aco_score
AVPY9B8NYUMJG,B00000K3RK,"C. McManis ""Chuck McManis""","[34, 34]","The AstroStar is a great ETX accessory. My favorite feature is its &quot;give me a tour of what's good tonight.&quot; It is also great for figuring out what your looking at with its &quot;identify this&quot; feature. The only drawback is you have to be really careful aligning the scope initially to get it to work. The instructions weren't that clear between the scope, the tripod, and the Astrostar book. My recommendations to you, remember to align the scope to true north (i hold a compass on the lens tube), use a bubble level to level the tube, set your watch to the second on the nights you go out, and make sure the viewfinder and scope are well aligned. Do these four things and I guarantee you'll have a great night of viewing.",4.0,Find stars you never knew existed,971654400,"10 16, 2000",0.3708333333333333,133,34,34,0.9714285714285714,2000-10-16,5025,0.0890137781000725,33.607818920715495,0.9814414912406484
AGVB3UZIPFHEF,B00000J434,Sheldon,"[135, 138]","The Palm Hard Case will keep your Palm V protected, without adding much to it's size or weight.  Since I have the Slim Leather Case, and tried the RhinoSkin case, I'll try to address some of the complaints others have  posted.It's only plastic -- True, but the outer metal shield adds quite  a bit of protection.The spring is weak -- Part of the problem with using  the Palm V hard case is installing your Palm.  If the rail is not centered  in the stylus holder, either the front or the back of the case will not  close properly, giving the impression that the springs are weak.  True,  they could be stronger, but if you use your Palm a lot you want it to open  easily.  There is a line and a flat side on the rail to help you center it.  It may take a few tries, but keep at it.You have to remove your Palm to  use the HotSync cradle -- Not true.  Just move the cradle to the edge of  the table or desk and let the case hang over the edge.  Just be careful you  don't knock it off the desk accidently.  Others have suggested placing a  book under the cradle.  Either works fine.Let's face it.  You bought  your Palm V because of it's size, and you probably use it a lot.  If so,  this is your best option when it comes to cases.  Pretty good protection,  easy to carry (very slim and trim), and easy to open and close.  This case  also solves the problem of your Palm turning itself on accidently, a  problem with the leather cases and covers, although the leather cases are  far more elegant and sumptuous.  Also, because this case does not press on  the scroll button, if you forget to turn off your Palm, and close the case,  your Palm will will turn itself off and not run down the battery.The  RhinoSkin case does offer better protection, however I did not feel it was  worth the money (See my review).",4.0,Your Best Option,960508800,"06 9, 2000",0.1310035842293906,339,135,138,0.9712230215827338,2000-06-09,5154,0.06562726613488035,85.04196346798675,0.9812337753725684
A1RO3O4905L66T,B00000JMO4,"B. Garrett ""kitchen guy""","[67, 68]","I've played with this digital camcorder for about 5 days now and I am delighted with it's quality and features. If anyone's disappointed with the quality of the video (see reviews below), they are probably being  unrealistic in their expectations. To get better video, you'd have to go up  to a 3CCD camera (at about 3times the cost!). As for those who say that the  camera is too big and heavy, I say just TRY shooting a still video without  a tripod with a camera as small as a paperback book! You NEED something  larger to get a good steady picture (even with &quot;steadyshot&quot;). I  appreciate Sony's innovative digital 8 because the tapes are less  expensive, but you still have the quality of digital recording (the Pauses  are terrific!). I'm not worried that these tapes are not interchangeable  with the mini-DV format. I mean, how often would I want to trade digital  tapes with someone? I also have the option of playing back any old 8 or  hi-8 videotapes that were previously recorded, and converting them to  digital (try THAT with a mini-DV camcorder)! I like having A/V outputs AND  inputs so that I can digitally record from a source other than the camera  lens. The Sony infrared &quot;nightshot&quot; is astounding. It's like have  nightvision goggles for your camcorder! The LCD screen on the TRV310 is  WONDERFUL... 3.5 inches! The 20X optical zoom is sufficient, and going  partway into the digital zoom ain't too bad either (as long as you don't  try to actually use the full 360X!) I cannot say enough good things at this  point. If I have to find something negative to say, I wish some of the  controls were in easier locations to get to while I'm still filming. All in  All, a nifty camcorder that I HIGHLY recommend!",4.0,A GREAT digital camcorder at an ASTOUNDING price,940377600,"10 20, 1999",0.0552927927927928,303,67,68,0.9710144927536232,1999-10-20,5387,0.023386511965192147,76.0124234493779,0.9810230116245015
A2G0O4Y8QE10AE,1400599997,Deborah A. Woehr,"[194, 199]","Despite all of the negative reviews, I decided to take a chance and buy the nook, once I tested it out at my local B&N.; I loved the look and feel of this device and was looking forward to the convenience of buying more books without adding more clutter to my already cluttered bookcases. I read all of the pros and cons of owning a Kindle and compared it to the pros and cons of owning a nook. The nook won because of its versatility (epub format, book lending, etc).My nook arrived on January 28th. Since then, I've experienced one crash and had to figure out how to use the touchscreen so that I can flip the pages without having to use the arrow keys. The latter took some practice, but I eventually mastered it and have been enjoying this feature ever since. I've also read three books in the space of a week, which is a personal record for me, as it normally takes two weeks for me to read a single paperback, longer if I'm reading an ebook on an LCD screen.The eInk technology is fabulous. I can read all day (and do) without eyestrain. The letters are very crisp on a plain white background. Even better, you can adjust the font size from small to extra large. Not only that but the nook comes with several fonts: Amasis, Helvetica Neue and Light Classic. I'm happy with the Amasis as it resembles Times Roman.My only complaint so far is that I am not able to categorize my books into categories. At the moment, I'm forced to wade through my list until I find the book that I want to read. B&N; has already sent out an update, which is a good improvement over the old interface. While the touch interface can be a bit buggy (Sometimes you have to flick your finger more than once or use the arrow keys to turn the page.), I can turn pages in one second compared to the 2-3 seconds it would take with the original software. That wasn't a big deal until I received the upgrade.I also like what they've done with the bookmarks feature. Before, they had a strange numerical format for bookmarks. With this upgrade, it lists the page that you bookmarked, which is much nicer.I love how I can download samples of ebooks directly from my nook without having to rely on the B&N; site to do everything. Once you finish the sample, you have the option to buy. If you decide to buy the book, you will be taken to the last page you read so that you can continue from there. You can also archive the books that you've read directly from your nook with the press of a button, which helps manage your list.Sideloading my pdf ebooks onto my nook was an easy experience. However, you can't categorize your documents; you can only sort them by title or author.Another great aspect of owning a nook is that you can check out ebooks from your local libraries (see [...] for a list of libraries near you), sideload books that you have bought from Fictionwise and other ebook stores, and download free ebooks from either the B&N; site or Google Books. That's what ultimately sold me on the nook, the versatility and freedom to choose where I want to buy or download free ebooks. The nook is not proprietary, unlike the Kindle and the soon-to-be-released iPad.The interface is very easy to use. It comes with a manual that you can read on the device, or on the B&N; website. If you're still stuck on an issue, I found this great forum ([...]) with friendly people who can help you.I've yet to check out the Lend feature because my family and friends have yet to embrace this technology.Other than my issue with organization, I am really enjoying my nook. I'm looking forward to reading many books in the future, thanks to this wonderful device. Highly recommended.Side note: I agree with S. Dayton about the iPad. After reading a few ebooks on my iTouch and my Mac, I have to agree with him about the eyestrain. For casual surfing and watching video, LCD works fine. But for longterm reading, eInk is the way to go.",4.0,"Very Good, Despite Its Quirks",1265587200,"02 8, 2010",0.2051382488479262,716,194,199,0.97,2010-02-08,1623,0.7057650471356055,179.4702258239959,0.9799994445025547
ASWYSSKL9LL9X,B00000J434,"""amazonreader""","[32, 32]","This case has worked great for me! It protects your Palm V from falls, spills, and related &quot;accidents&quot; I also like the look of the case a lot. It blends well with the design of the Palm V. The only  &quot;cons&quot; I could find to this case is that It will add weight and  size to your palm. Nonetheless, it is well worth the protection you get  (Plus, this will fix the problem the Palm V has with its regular cover of  turning itself on).  Sure, you'll have to pull the Palm V out of the case  to HotSync, but that will only take 2 secs. I love my hard case, and it has  certainly lived up to its job of protecting my Palm.",5.0,Great protection and modern looks.,948931200,"01 27, 2000",0.2222619047619047,124,32,32,0.9696969696969696,2000-01-27,5288,0.041334300217548914,31.308323293669105,0.9796919449077522
ALDA72MNSJVOK,B00000J08Q,sonytoao,"[159, 163]","I use the RC926 to add an extra phone jack for my DirecTivos and standalone DirecTV receiver.  All three receivers are split off from the extension jack and I have never had a problem with the units making the required service data call.Edit: I also have DSL but use 2Wire filters (not the generic filters provided by Verizon) for greater clarity.  A filter has to be placed between the jack and the wireless BASE unit for the wireless extension unit to function properly with DSL.Note:  Tivos and DirecTivos DO HAVE MODEMS so Rios' title header is somewhat misleading. But the facts in the body of the review are correct. Per Page 10 of RCA's manual (which is available on their website): ""Note: The maximum baud rate for the Wireless Phone Jack is 14,400. Best results, however, will be experienced at 9,600.""  This limitation is why I knocked off a star.So yes, I would not recommend that you attempt to surf the Internet using this jack or use it for any purpose where a high baud rate is important.  But the phone jack is perfectly fine for voice, fax, and satellite receiver use.",4.0,Fine for Satellite Receivers Including Tivos,1078185600,"03 2, 2004",0.2615151515151515,192,159,163,0.9695121951219512,2004-03-02,3792,0.31254532269760693,48.38589316733368,0.9795058151904441
A9E7XZEMW0K9V,B00000JD4V,"Dan ""toujoursdan""","[93, 95]","This, along with the Sony ICF-7600G are among the two best portable shortwave radios offered by Amazon at this time. Both have their advantages and it is up to the user what is most important. The Grundig YB-400 is a  fairly easy to use radio that allows the user to punch in the desired  frequency, enter it into one of 40 memories, or scan desired bands to find  a station of interest. The Grundig's best asset is its great audio. It is  definitely the best audio I've heard from a shortwave portable and makes  listening a real pleasure. If you live or travel to any part of the world  other than Europe or eastern North America the Grundig YB-400 is the best  you can buy. If you live in one of those two places consider the Sony,  which has a synch. detector that allows you to reduce interference from  adjacent stations. This is important in areas where there are a high number  of strong stations crowded next to one another. In any case, both are well  worth the money.",5.0,A portable with full size sound.,945129600,"12 14, 1999",0.4319107744107744,179,93,95,0.96875,1999-12-14,5332,0.033357505438723734,45.10850456996237,0.978735198416566
A2U9UL88VXBMJ4,B00000JFIF,Photoguy,"[30, 30]",This is a great little camera. A real bargain at this price. Excellent color and quality pictures. Only drawback is slow serial interface to computer. Buy a Flashpath floppy adapter or a memory card reader to  transfer pictures faster. A good card reader that won't crash your system  is made by SIIG. They call it their USB DigiFilm-Combo Reader. About $79  street price. Also get the MAHA charger and NIMH batteries reviewed  elsewhere on this page.,5.0,Absolutely Great,947462400,"01 10, 2000",0.3160714285714285,76,30,30,0.967741935483871,2000-01-10,5305,0.03825235678027561,19.330516430208895,0.9777167534608959
A3QBHMMDRSC5VY,B00000J3WQ,"M. J. Mccaffrey ""Matt OneLANE""","[29, 29]","APC (which by the way is American Power Conversion, not ""American Power Conservation"" as amazon.com currently shows it) has always been serious about clean power. This is no ordinary surge protector. It has more  heavy-duty protection features and absorbs more joules of surge energy than  you're ever likely to see. But what I like is the intelligent layout of the  outlets ... with my ADSL modem, I now have three huge ""wall warts"" to deal  with. The PRO8T2 handles them well, and manages another smaller one in the  top tier of outlets. A large green light lets me know it's working. And the  switch guard is removable -- if you WANT to be able to turn this unit on  and off with your toe, APC made that possible, and they call out the  feature in the instructions. You can spend $20 for a much less capable  power station, or a few bucks more for one that will take care of your  stuff. APC delivers the latter with this unit.",5.0,Sort out your blocks,963964800,"07 19, 2000",0.17851966873706,169,29,29,0.9666666666666668,2000-07-19,5114,0.07287889775199419,42.55451630828893,0.9766304717391214
A2AOZQ3WTNVVOK,B00000K13A,"Lonnie E. Holder ""The Review's the Thing""","[57, 58]","I have used several Brother label makers, all of which use the TZ series tapes.  Of those tapes, my two favorite are black on white in this width and the 3/8"" width.  I prefer the 1/2"" width for hanging file folders because the label fits nicely on the tab.  I like the 3/8"" width (TZ-221) for use with manila folders because the narrower width positions closer to the edge of the tab.There is also a 1/2"" tape that is black on clear.  However, the clear tapes also show any dirt or debris that might be trapped behind the tape.  Thus, if you are in an environment that has even a small amount of dirt or other contamination, it may be readily visible against a light background after the tape is positioned.One other caution regarding these tapes; the backing can be difficult to remove.  The newer tape cartridges have a split backing that is easier to remove than the original single piece backing.  Even so, a certain amount of manual dexterity is required to remove the backing.UPDATE:  Since the time I originally wrote this review, Brother has modified the backing to be in two pieces, making the backing easier to remove.  However, the individual backing pieces can be a pain to throw away because they like to stick to just about everything through static electricity.This tape adheres readily; the print is nicely defined and has a high contrast.  The tape can be slightly difficult to handle.  Overall, this tape is very useful in a variety of applications and one of my two favorite label maker tapes.",5.0,Useful for Hanging File Folder Labels,1138665600,"01 31, 2006",0.093431855500821,265,57,58,0.9661016949152542,2006-01-31,3092,0.43944887599709936,66.62474560660328,0.9760604192265548
A2LAY11C7LCM2W,B00001WRSJ,D. Wendel,"[139, 143]","NOTE: These headphones are in every way the same as the MDR-7506's, well-loved headphones for studio work.  Even the replacement part #'s are exactly the same.  So this review is for either one (I bought both).Anyone who has been listening to music on normal street headphones will be blown away by these.  The first thing you notice is how soft and comfortable they are to wear - the earcups surround your ears, leaving no pressure on the ears themselves.  Then, when the music starts, you notice:1) background noise is blocked out2) bass is full and punchy, not muddy, boomy, or distorted3) every detail shines through4) the music is LOUD for the given volume settingHere are my comments on these four aspects:1) background noise is blocked outBecause these headphones surround your ears and are ""closed back,"" they really do diminish outside noise.  It's nothing like the Bose active noise-cancelling headphones, though - these ones just turn down the volume on outside noise rather than pulling the plug on it.  This is on purpose - many headphone designers feel that active noise cancellation discolors the sound too much.2) bass is full and punchy, not muddy, boomy, or distortedThe drivers are big on these, and the CCAW coils let them draw power when they need it without getting muddy.  If you do hear distortion, it's probably that your player can't dish up enough power, so try switching to a good amp.  My portable CD players works fine though, and I hear ipods do too.3) every detail shines throughThese headphones are really detailed, meaning they reproduce high mids and trebles well.  You will probably hear things you've never heard before like breaths, guitar fretboard noises, and string instruments.  However, this makes you feel like you're right in the middle of everything, and it can get tiring after an hour or two.4) the music is LOUD for the given volume settingThe impedance on these is lower than most headphones, which means that for a given voltage these will draw more current and hence sound louder.  However, power is power, and your battery only has so much of it.  So these don't necessarily extend battery life, they just give you more options for how quickly to use it.For comparison, I also own the Sennheiser HD 201, 280Pro, and 595.  All are more soothing (less bright) while retaining the detail.  The 201's don't match the bass or noise dampening of the V6's.  The 280Pro's don't have quite the same bass (still great!), are much less comfortable, but block noise better and sound sweeter.  The 595's are superior to the V6's in every way (bass accuracy, sweetness, comfort) except that they intentionally don't block out noise at all and require a good amp to sound their best.  (Plus they cost almost twice as much as the V6's.)In summary, you'd be hard pressed to find a better price/performance/comfort balance than the V6's.  Try the HD 201's first for classical or instrumental music (they only cost $20, so trust me, try them!), but if you want noise dampening and/or punchy bass, don't hesitate to grab a pair of these.",4.0,Great headphones,1162425600,"11 2, 2006",0.2085701884920634,519,139,143,0.9652777777777778,2006-11-02,2817,0.4893038433647571,130.16578795240866,0.9752281107716412
A2AFT2VCH2S01B,B00000JHVP,J. G. Heiser,"[27, 27]","Don't travel with the cradle, and don't wait until you return from a trip to synch with your laptop.  Just roll up one of these and stick it in your laptop case.  This is especially useful for Palm VIIs, which can't use the  version of PalmOS that supports synching through the IR port.This cable  does not have a synchronize button. In order to use it, connect the cable,  turn on your Palm, press the HotSynch icon, and press the LocalSynch icon.Remember that leaving your Palm in the cradle or leaving this cable  connected to both your Palm and your computer will put an extra drain on  your batteries, so you should unhook your Palm as soon as you finish  synching.",4.0,Every Palm VII owner with a laptop needs one of these,954892800,"04 5, 2000",0.3,120,27,27,0.9642857142857144,2000-04-05,5219,0.0538433647570703,30.329532269760694,0.9742249397711041
A39K7R4Y1ZD5SZ,140053271X,cacalazani,"[507, 525]","I purchased the Kindle (Wi-Fi) and the original Nook (the B&W; one) and tried them out during the return period. While there were things about the Kindle I really liked (features that other reviewers on the Kindle site had written), the one thing that made me choose the Nook was the ability to borrow and read ebooks from my local library. Haven't been back to the library since!Now here comes the Nook Simple Touch Reader (Nook STR). I got one via pre-order when they came out in early June.  It has the same e-ink Pearl screen as the Kindle, so the screen contrast is no longer an issue. And wow, has the user interface improved over the original Nook! (which I thought was clunky) The entire e-ink Pearl screen has full touchscreen capability. On both the Kindle and the original Nook, I felt myself wanting to touch the screen to select a book to read, instead of using the buttons (on the Kindle) or the LCD touchscreen (on the original Nook) to highlight and select the desired ebook. On the Nook STR, the Library screen shows icons for all the ebooks loaded in the device (both library and purchased). Touch the icon, and the ebook opens. Turning the page? Touch the screen on the right side of the page (to go forward) or the left side (to go back). Or swipe your finger across the screen as in flipping a physical book page. Or use the buttons built into the frame. Want to page quickly through a book? Hold down the page turning button. Need a word definition? Touch and hold on the word and a dictionary pops up. The user interface resembles that of an iPhone or iPad, with the icons, virtual keyboard and the physical home button. It even has the ""slide to unlock"" feature like the iPhone. The touchscreen on the Nook STR is infrared (it senses the heat of your finger, again like iPhone), so a light touch works just fine. I found that on the original Nook, sometimes it would take multiple touches on the LCD screen for the device to recognize a command.In response to the reviews about the touchscreen ceasing to respond, the pre-order Nook STR I had suffered from that problem.  The touchscreen would become slow to respond, and eventually quit working altogether.  A power cycle generally brought it back.  I started a thread on B&N;'s website about this and found many others having the problem.  I did take my Nook STR back to B&N; and they exchanged it.  Have had the replacement Nook ST for six weeks now and the problem hasn't returned.  So don't be spooked about buying one due to this problem - if it happens to you, exchange it.Going back to library books, I had to install Adobe Digital Editions onto my PC (my library had the link to download - free).  This software allows you to manage your ebooks on your Nook.The Nook STR is a good choice for seniors that may not have extensive computer skills.  Using the device is easy enough, but loading books from a library website (via Adobe Digital Editions) requires a few steps to complete.  If help is needed, it can be a positive relationship-building experience.One last plus - once you get your Nook STR, check the ""Shop"" tab to access B&Ns; website.  Every Friday B&N; offers a free book for download, and has discounts on other days of the week.",5.0,Simple (To Use) Touch Reader,1311465600,"07 24, 2011",0.1398807563209737,579,507,525,0.9638783269961976,2011-07-24,1092,0.8020304568527918,145.2264473850425,0.9738148689935574
A2BLITJITO97N5,B00000J061,Ingalls,"[371, 384]","If you love AM radio and are looking for a radio that has fantastic reception your choice comes down to two radios: the ccradio plus and the GE Superadio. These are the best radios on the market for fans of talk, sports, Art Bell, Phil Hendrie, etc. Which one should you buy? I have both (the GE for my office, ccradio for home) so here is my take on the two. Both have nearly equal AM reception. At night, you can easily pull in stations from hundreds of miles away (some say even over a thousand miles away but this depends on where you live). There the difference ends. The ccradio has a lot of features that I felt I wanted in a radio. It has a sleep timer, accurate digital tuning, automatic timer that turns your favorite show on at a predetermined time, scan buttons, lighted dial, power cord (not bulky adaptor), weather radio (with auto alert), memory buttons, tv audio of the network stations. The only flaw is that it has a grab indentation rather than a full handle. They are a family business and take GOOD care of their customers. The ccradio company LOVES radio and loves people who share their passion. Is it worth the [$$] for the extras? To me it is. The Ge Superadio has a rotary - and inaccurate - tuning dial. This will drive you crazy if you do a lot of channel switching. Some people tape graph paper to the radio and mark where they found the stations - it is that inaccurate. There is no timer, no alarm, no weather, no tv audio, no lit dial, etc. The sound is better on the GE Superadio, though. The GE SUperadio feels cheaply made and probably won't make it through many beach or camping excursions. The GE Superadio is enormously sized - it is the size of a small attache case or TV! If you only want to pull in one distant station and keep your dial set to that station, get the GE radio. That is all you need. It has great, almost legendary, reception without any bells or whistles. On the other hand, if you love radio, need the extras, change stations a lot, want something sturdily built that will last a lifetime, want to explore the large number of AM stations that are out there, go out and order the ccradio with slightly better reception (see their website to order). I am a radio person rather than a tv person. I have radio playing all day (as some people have tv going on all day). I sleep to radio (and need that sleep timer). I would rather listen to a talk show than watch a sit com. I would rather listen to Coast to coast, Phil Hendrie, and Rush than watch another rerun of Frasier or Friends. If you are like me, do yourself a favor and invest in the ccradio. You won't regret it. P.S., the FM reception will be better than you are used to, also.Bottom line: The GE superadio is low cost with no extras and big and bulky. The CCradio plus is expensive, has every extra you could want (except a decent handle), more sensitive but does nto sound as good as the GE for music.",5.0,Astounding AM reception,1071446400,"12 15, 2003",0.2526898448773448,551,371,384,0.9636363636363636,2003-12-15,3870,0.2984046410442349,138.1286827123895,0.9735693915037391
A2HT87FB90NI27,B00001P4XH,J. Feira,"[78, 80]","This is a surprisingly useful gadget, as it serves as an extension cord and volume control. The extension cord aspect adds about 3 feet to your headphone, which gives me a lot more room to move when I am listening to music on my computer. The volume control is handy when using a portable player because you can change the volume without jostling the player.",5.0,Very functional,973814400,"11 10, 2000",0.4666666666666666,65,78,80,0.9629629629629628,2000-11-10,5000,0.0935460478607687,16.6307939193726,0.9728886349665864
A3IBOQ8R44YG9L,B00000JBLJ,Eric Antonow,"[26, 26]","If this is your first headset or you don't plan to have heavyuse, this is as good as it gets. ...the sound quality is goodand it is relatively comfortable. However, if you are going to spend time with this, the Plantronics M175 by far worth the additional expense. Much more invisible from the stand point of the user (you completely forget its on your head) and the listener on the other end. I have them both and switch to the Plantronics unit when I know it is going to be a long call or I going to be moving about.",4.0,Excellent value. But there are better alternatives,957312000,"05 3, 2000",0.2575,100,26,26,0.9629629629629628,2000-05-03,5191,0.05891950688905001,25.319845617463002,0.9728885648261654
A33ZO4XGZ09MPG,1400599997,"CC ""Ciara""","[25, 25]","So, I bought the nook a few weeks ago when the price cut went into action and was constantly going back and forth with the thoughts of buying this, or buying the kindle.I bought the device with 3G simply because it was only a little more, and I travel a lot and don't have house wi-fi. I remember when I used to scoff at the nook when walking into B&N; and can't believe I ever did that! I love the feel of being able to go into the bookstore, with my nook and feel connected to the actual store. I will admit you have to do your research (read forums, articles etc...) because the nook demo employees, are not going to know everything. Also you MUST read the 'manual' and follow it to a 'T' Don't take the reader out of the box and drain what little battery you have left because you're going to have battery issues (needing it to drain completely a few times and then fully charging it before the battery is at full capacity)A lot of people may think their nook is 'frozen' when actually the battery is drained, and when that happens the screen is set to whatever screen saver, book page etc you were on when it died. There's no 'power-down' it will just stop, and touchscreen will not be active, once you plug it up and charge it a little, it will be good again. Also the constant use of the touchscreen will drain the unit faster (obvious unfortunate fact)There are a lot of books available at the moment (depending what genre you read) especially for teen and sci-fi and fiction (my books), and I was surprised to see all of the 'lend me features' for a good portion of the books I was interested in. Also B&N; really listens to complaints and proves that with upgrades (faster page turning, less freezing etc.)Also even when there was a manufacturing error, they were quick to send out a new improved nook. Overall, I love this device, it's fun, its sleek with a solid feel, and it's open-ended for future updates.It may be for you, it may not. Do your research, read forums and reviews, go into the respective stores and hold and try the device.Pros:Removable/replaceable batteryReally crisp 'paper' and 'words'e-wish list for booksSD card slotAudio/ musicFree coupons, discounts, and food monthly via nooke pub librarygetting books from Sony ADELending featureConsBattery lasts an average of 7-8 daystouchscreen keyboard a bit small (if you're used to iphone/ipod)touchscreen may be over sensitive with accidental touchSmall price differences with kindle books (average of a dollar)",5.0,Read the Manual and Do your Research,1278892800,"07 12, 2010",0.0916408402203856,437,25,25,0.9615384615384616,2010-07-12,1469,0.7336838288614939,109.69671578265509,0.9714507475553645
A4WCZVA328QB4,1400599997,Allen D. Reinecke,"[25, 25]","UPDATE 6/3/10:  B&N; is offering a $50 gift card with every purchase from June 2 =>.  They will honor purchases up to two weeks prior to the launch of the promotion.  I bought mine 5/22 and my gift card arrives in 10 business days!  Now that's what I call a customer-focused company with excellent customer service.  Another and very important reason why nook beats Kindle.nook review:I did my research on e-readers and thought long and hard about the two main contenders - nook and Kindle.  I chose the nook.  Why?...1) It's design is future-proof (as far as anything is) because the hardware is designed such that software and firmware updates can make it more functional in the future.  Kindle requires new hardware. I just read a new one will be out in August '10, and no, no touch screen!2) Amazon (Kindle) is not a dedicated book store whose sole livelihood is books, like B&N; (nook).  Amazon has demonstrated this with its wrangling with publishers to the dismay of both the publishers and Amazon's customers3) Yes, the nook was rushed out last year but they are now already on V1.3 software, but it works well and has added features and corrected some early flaws.  The page turns are now quicker and very acceptable, especially compared with a real book page turn.  Whoever you are with, they will have some problems and features you do or don't like.  There are supposedly more books via B&N;, but never the books you actually want to read - Kindle has some missing for me as well as B&N.;B&N; will no doubt keep updating its software regularly and Amazon make you pay for new Kindles (and risk you not being able to read your e-books on the next version, like V1 to V2)E-book pricing is a little crazy right now as publishers seem to be trying to establish the ""value"" of e-books versus paperback/hardcover.  Some e-books are more expensive and some are changing prices weekly.  It's the same situation with both Kindle and nook from what I can tell.4) The touch screen is a nice feature (future-proofed hardware), but big fingers can hit the wrong selection occasionally.  It is comparable with the iTouch touchscreen performance IMHO.  Navigation is maybe more hassle than the Kindle as a result.  This also makes the nook smaller (no physical keyboard to worry about) and easier to hold, even though it is marginally heavier than the Kindle.5) The nook can be personalized with your own photos for wallpaper and screen-savers (wrong wording as it's just a picture for when the nook is in sleep mode - No burn-in with e-ink screens). You can add more storage in a nook with a micro SD card6) The Kindle battery lasts longer, but the nook is fine with the Wi-Fi turned off - about 10 hours.  The nook battery is user-replaceable and costs just $29, unlike the Kindle7) The nook extended warranty covers ANY accidental breakage/spillage for the full 2 years.8) A B&N; store is always nearby to get help in person and they currently offer a free book per week when you visit the store (in week 2 of 5 right now)9) Using independent free software available on the web (Calibre), I can convert and ""sideload"" documents and news feeds to my nook.  I have sideloaded web pages (originally saved as HTML), word documents and .pdf's, all in .epub format.  This is no doubt possible with Kindle too, but the nook is more than flexible for my needs.  I read USA Today and The BBC news feeds on my nook every day and they include B&W; photos and diagrams which are clearly readable.  Calibre has many more available.10) Using Sigil, again free software, I can modify e-books to add chapters or correct errors and sideload them to my nook.  Again, no doubt a possibility with Kindle, but I am not sure.11)  Nook is just the one size, no Kindle DX equivalent.  For my needs though, the small nook is ""back pocket"" sized (literally fitting in my back pocket) and is small enough to read but carry around.  I need reading glasses without exception to read and so can read at the smallest text size with no problem.12)  I'm not bothered about having a music player and the built-in speakers are not really capable as listening devices (tinny and low volume), but it's there and will no doubt allow for text-to-speech in a future software release, which will be useful.  The sound quality through headphones is good.I've had my nook a week and have read two books and many daily news articles.  It's comfortable to use, it's fun to use and while maybe a luxury we could all do without, I've read a couple free e-books that otherwise, I would never have done - and I have many more downloaded and ready in the wings.  It's actually now a hassle to read through a real paperback or hardcover.  :-)The choice is yours, but my choice was the nook and I think it was a good choice.UPDATE 6/2/10 - .PDF's on the nookI have found that .pdf books, especially with charts and diagrams (ie technical/text books) are problematic to read on the nook.  Interestingly the B&N; store personnel stated that they had never tried to read a .pdf on the nook - maybe just a way to avoid the issue??  However, the Kindle will no doubt have the same issue, unless you use the DX which is larger and so you can read .pdf's natively.If you read a native .pdf on the nook it is the whole page squeezed down to the 5"" screen - impossible to read.  If you use Calibre to convert the .pdf to .epub format, then the end result is variable.  Diagrams get screwed up or disappear and while text can be enlarged with the font size function, even the text formatting may or may not be acceptable.Either way, I have given up trying to read such books on my nook.  :-(I would not recommend the nook to anyone trying to use it for school where .pdf's are the only format available.  The problem is not nook/Kindle, but the way .pdf's are created.  They don't have the necessary information encoded to be able to convert them to other e-reader formats and retain their .pdf look.  If you are going to save any documents for conversion to .epub format, don't use .pdf.  I have found saving as .HTML renders a perfectly acceptable .epub file when converted, including diagrams and charts when archiving web pages, for example.See also my review of the JAVOedge Snake Skin Case for Barnes & Nobles Nook (Flip Style)",4.0,nook review,1275177600,"05 30, 2010",0.1561964247336588,1110,25,25,0.9615384615384616,2010-05-30,1512,0.7258883248730965,277.96090580278633,0.9714507317645891
A2RBMWT2ZB95JY,B00000J40X,Dennis Mabrey,"[50, 51]","First I want to say I am very happy with the talking SPIII.  It is does a pretty good job routing and if you drive off the route it will autorecalc a new route for you. I have used numerous GPS's in the past and this does a great job for driving (for biking or hiking I HIGHLY recommend the Garmin 12 Map, my favorite GPS).Now there are some things to know about this product however.  First you get a CD that allows you to download maps from your PC to your Steetpilot.  It works over either serial or USB (USB goes to a 32MB memory card that you can plug in).  The CD contains maps of the US BUT... you only get to select one region of the US for free.  The rest of them you must pay for from Garmin for approx $116 a shot ($291 total for the total US).  You can purchase this online at Garmin's web site and they will give you a key to open up the different regions. The base map. the one built into the Garmin, on the GPS is still &quot;good&quot; for the whole US but the CD give MUCH better detail.  I am not complaining about this since the maps seem pretty up to date.  The road I live on is 2 years old and no other mapping software to my knowledge has it as part of their data but the Garmin software did.Another thing to note is the form factor for the StreetPilot III and the older street pilots are different.  this can be important if you order from Garmin direct accessories like the bean bag mount (as I found out).",5.0,Some things to know...,990835200,"05 26, 2001",0.1831687565308255,282,50,51,0.9615384615384616,2001-05-26,4803,0.1292603335750544,70.8184918879111,0.9714495232194288
